company,company_type,title,link,sectors,work_place,career,education,salary,deadline,reg_info,reg_days_ago,posting_period_days
국립공원공단,공사·공기업,설악산국립공원 기간제(대체인력) 직원[탐방안전] 채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155188,"안전관리자, 안전보건관리자, 시설관리",강원 속초시 외,경력무관 · 계약직,학력무관,면접 후 협의,D-4,8일 전 등록,8,12
국립공원공단,공사·공기업,2026년 새만금환경생태단지관리단 기간제 직원 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155186,"토양환경기사, 환경관리자, 시설관리, 친환경건축, 환경분석",전북 부안군,경력무관 · 계약직,학력무관,면접 후 협의,D-5,8일 전 등록,8,13
남양건설(주),일반기업,"토목,안전 경력/신입 채용",https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54155183&adsCategoryItem=effect_bold&,"건축가, 건축기사, 공무, 기계기사, 기전기사",광주전체 외,신입 · 경력 · 정규직 외,"대학(2,3년)↑",면접 후 협의,내일마감,8일 전 등록,8,알수없음
(주)노루케미칼,일반기업,[노루그룹] 노루케미칼 생산기획팀 신입 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154957&adsCategoryItem=effect_bold&,"세무회계, 원가관리, 원가회계, 생산관리, 생산설계",경기 안산시 외,신입 · 정규직,대학교(4년)↑,면접 후 협의,D-5,8일 전 등록,8,13
(주)덱스레보,일반기업,해외 영업 신입,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154941,"영업관리, 영업MD, 영업전략, 해외영업, 영업",서울 강남구,신입 · 정규직,대학교(4년)↑,면접 후 협의,~06.30(화),8일 전 등록,8,17
(주)카카오,대기업,카카오쇼핑(톡딜/선물하기) 판매자 성장지원 담당자 (신입/경력),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154933,"상품관리, 이커머스, 프로모션기획, 마케팅기획",경기 성남시 분당구,신입 · 경력 · 계약직,학력무관,면접 후 협의,~06.30(화),8일 전 등록,8,17
(주)농협하나로유통,대기업,하나로마트 신촌점 계약직(영업지원직) 채용 공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154913,"영업관리, 영업지원, 영업직, 검품/검수, 영업",서울 마포구,경력무관 · 계약직,학력무관,면접 후 협의,D-2,8일 전 등록,8,10
에스케이트리켐(주),대기업,[계약직] 제품 출하 및 품질 검사 Operator 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154827,"조립, 출고/출하, 품질관리",세종 세종특별자치시,신입 · 경력 · 계약직,고졸↑,면접 후 협의,내일마감,8일 전 등록,8,알수없음
(주)와이티엔,코스닥,YTN 하계 체험형 인턴사원 모집 공고 (정책),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154774,"사무행정, 정책연구, 방송송출",서울 마포구,경력무관 · 인턴직,고졸↑,면접 후 협의,D-2,8일 전 등록,8,10
(주)카카오,대기업,콘텐츠 기획/제작 지원_어시스턴트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154771,"콘텐츠관리, 콘텐츠기획, 콘텐츠에디터, 언론홍보, 리서치",경기 성남시 분당구,경력무관 · 인턴직,학력무관,면접 후 협의,~06.30(화),8일 전 등록,8,17
(주)카카오,대기업,브랜드 마케팅 콘텐츠 디자이너_어시스턴트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154766,"콘텐츠관리, SNS, 브랜드마케팅, 콘텐츠디자인, 썸네일",경기 성남시 분당구,경력무관 · 인턴직,"대학(2,3년)↑",면접 후 협의,~06.30(화),8일 전 등록,8,17
(주)카카오,대기업,RM 상품/라이브 모니터링 운영 지원_어시스턴트,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154759,"SE(시스템엔지니어), 통계/분석, 데이터분석, 기획",경기 성남시 분당구,경력무관 · 인턴직,학력무관,면접 후 협의,~06.30(화),8일 전 등록,8,17
(주)와이티엔,코스닥,YTN 하계 체험형 인턴사원 모집 공고 (디지털),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154731,"방송송출, 영상편집, 콘텐츠기획, 콘텐츠마케팅, 콘텐츠에디터",서울 마포구,경력무관 · 인턴직,고졸↑,면접 후 협의,D-2,8일 전 등록,8,10
(주)와이티엔,코스닥,YTN 하계 체험형 인턴사원 모집 공고 (방송기술),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154703,"기술지원, 인프라, 방송엔지니어, 방송송출",서울 마포구,경력무관 · 인턴직,고졸↑,면접 후 협의,D-2,8일 전 등록,8,10
(주)와이티엔,코스닥,YTN 하계 체험형 인턴사원 모집 공고 (과학기자),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154676,"기자, 방송송출, 원고작성, 자료조사",서울 마포구,경력무관 · 인턴직,고졸↑,면접 후 협의,D-2,8일 전 등록,8,10
엘에스전선(주),대기업,R&D 구조설계(자동화기계) 연구직 채용('26년 6월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154546,"연구원, 공정설계, 구조해석/설계, 기계설계, 자동화설계",경기 군포시,경력무관 · 정규직,석사↑,면접 후 협의,~06.30(화),8일 전 등록,8,17
SK증권(주),대기업,[SK증권] 체험형 Internship 시행,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154460,"문서작성, 리서치, 시장조사, 기업분석, 증권사",서울 영등포구,경력무관 · 인턴직,대학교(4년)↑,면접 후 협의,D-2,8일 전 등록,8,10
엘에스전선(주),대기업,R&D 제어계측(자동화제어) 연구직 채용('26년 6월),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54154453,"SE(시스템엔지니어), 연구원, R&D, 시스템설계, 자동화설계",경기 군포시,경력무관 · 정규직,석사↑,면접 후 협의,~06.30(화),8일 전 등록,8,17
(주)스마트비전,일반기업,각 분야 신입/경력사원 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54150482,"기술지원, 유지보수, 정보보안, SE(시스템엔지니어), 빅데이터",광주전체 외,신입 · 경력 · 정규직,학력무관,면접 후 협의,D-6,8일 전 등록,8,14
네이버아이앤에스(주),대기업,NAVER I&S/자회사 각 부문 수시 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54150033,"검색엔진, 크롤링, 총무, 문서작성, 비품관리",경기 성남시 외,신입 · 정규직,학력무관,면접 후 협의,내일마감,22시간 전 수정,0,알수없음
(주)에이치알에스,코스닥,2026년 상반기 신입/경력 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54149925&adsCategoryItem=effect_bold&,"기술지원, 더존, 자산관리, 전표입력, 총무",경기 평택시 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,~07.09(목),8일 전 등록,8,26
(주)더유제약,일반기업,2026 더유제약 영업운영팀 (사무) 신입 사원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54149541,"영업관리, 영업지원, 매출관리, 데이터분석",서울 강남구 외,신입 · 경력 · 정규직,대학교(4년)↑,면접 후 협의,D-6,8일 전 등록,8,14
(주)시노다이나믹스,대기업,㈜시노다이나믹스 각 부문별 공개채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54148754,"H/W, 총무, 시설관리, 자산관리, 전산총무",경남 창원시 외,신입 · 경력 · 정규직,"대학(2,3년)↑",면접 후 협의,D-2,8일 전 등록,8,10
(주)인바디,코스닥,2026 상반기 InBody GBD 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54148433,"기술지원, 데이터분석가, 데이터엔지니어, QA/테스터, SE(시스템엔지니어)",서울 강남구 외,신입 · 경력 · 인턴직,대학교(4년)↑,면접 후 협의,~06.29(월),21시간 전 수정,0,8
(주)동국에스엔씨,대기업,품질보증팀 QC파트 (계약직) 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54148396&adsCategoryItem=effect_bold&,"품질검사원, QC, 품질분석, 품질관리, 품질보증",경북 포항시,신입 · 경력 · 계약직,"대학(2,3년)↑",면접 후 협의,D-2,8일 전 등록,8,10
롯데렌탈(주),대기업,[롯데렌탈] 중고차관리(안성) 계약직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54148129,"탁송기사, 배차관리, 매장매니저, 발레파킹, 세차원",경기 안성시,신입 · 계약직,학력무관,면접 후 협의,내일마감,8일 전 등록,8,알수없음
(주)한샘,코스피,한샘 홈 인테리어 디자이너 대규모 공개채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54147738,"내방객응대, 문서작성, 비품관리, OA, 샵마스터",서울전체 외,경력무관 · 정규직,학력무관,면접 후 협의,~06.29(월),9일 전 등록,9,17
롯데렌탈(주),대기업,[롯데렌탈] 영업지원(Biz) 계약직 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54147647,"경리, 경리사무원, 출납, 사무직, 문서작성",서울 강남구,신입 · 경력 · 계약직,학력무관,면접 후 협의,내일마감,9일 전 등록,9,알수없음
비에이티(주),일반기업,퍼포먼스 마케팅 AM (Account Manager),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146979,"마케팅기획, 마케팅전략, 퍼포먼스마케팅, AE(광고기획자), 광고캠페인",서울 강남구,경력무관 · 계약직,대학교(4년)↑,면접 후 협의,~06.30(화),9일 전 등록,9,18
주식회사 케이씨씨글라스 덕소공장,대기업,주식회사 케이씨씨글라스 덕소공장 공무 기능직 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146960,기계설비,경기 남양주시,신입 · 경력 · 정규직 외,고졸↑,면접 후 협의,~07.11(토),9일 전 등록,9,29
(주)노타,코스닥,[Infra] AI Field Engineer,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146877,"네트워크, AI(인공지능), AIX, Linux",서울 강남구,경력무관 · 정규직,학력무관,면접 후 협의,~06.30(화),9일 전 등록,9,18
기술보증기금,공사·공기업,2026년 기술보증기금 정규직 신입직원 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146839,"정보보안, IT컨설팅, SE(시스템엔지니어), 세무사, KICPA",전국,신입 · 정규직,학력무관,면접 후 협의,~06.30(화),20시간 전 수정,0,9
(주)노타,코스닥,[NetsPresso] AI Inference Optimization Engineer Intern (체험,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146804,"AI(인공지능), AIX, Git, Linux, Python",서울 강남구,경력무관 · 인턴직,학력무관,면접 후 협의,~06.30(화),9일 전 등록,9,18
(주)클래스101,일반기업,[계약직] People Operations Coordinator (신입 가능),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146722,"비품관리, 자산관리, 채용담당자, 면접/인터뷰, 온보딩",서울 강남구,신입 · 계약직,학력무관,면접 후 협의,~06.30(화),9일 전 등록,9,18
(주)시지메드텍,코스닥,[CGMedTech] 각 부문별 직원 모집,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146670&adsCategoryItem=effect_bold&,"정보보안, ERP, MSSQL, 더존, 관리회계",경기 성남시 중원구 외,신입 · 경력 · 정규직 외,대학교(4년)↑,면접 후 협의,~07.10(금),9일 전 등록,9,28
서울올림픽기념국민체육진흥공단,공사·공기업,2026년 2분기 전임직(무기계약직-경륜심판) 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146532,"응급구조사, 코치, 생활체육, 승마",경기 광명시,경력무관 · 계약직,학력무관,면접 후 협의,D-5,9일 전 등록,9,14
서울올림픽기념국민체육진흥공단,공사·공기업,2026년 2분기 전임직(무기계약직-골프장운영관리자) 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146468,"사무직, 서무, 사무보조, 사무행정, 시설관리",전남 영광군,경력무관 · 계약직,학력무관,면접 후 협의,D-5,9일 전 등록,9,14
서울올림픽기념국민체육진흥공단,공사·공기업,2026년 2분기 전임직(무기계약직-연회서비스) 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146363,"사내행사, 행사도우미, 고객안내, 고객응대, 행사기획",서울 송파구,경력무관 · 계약직,학력무관,면접 후 협의,D-5,9일 전 등록,9,14
서울올림픽기념국민체육진흥공단,공사·공기업,2026년 2분기 전임직(무기계약직-연회예약) 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146315,"영업판촉, 고객관리, 객실관리, 고객안내, 고객응대",서울 송파구,경력무관 · 계약직,학력무관,면접 후 협의,D-5,9일 전 등록,9,14
서울올림픽기념국민체육진흥공단,공사·공기업,2026년 2분기 전임직(무기계약직-안전관리자) 채용공고,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146248,"안전관리자, 안전보건관리자, 방사선안전관리, 산업설비, 산업플랜트",서울 송파구,경력무관 · 계약직,학력무관,면접 후 협의,D-5,9일 전 등록,9,14
(주)모나미,대기업,모나미 Biz X 센터 / TQM팀 QA파트 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146156&adsCategoryItem=effect_bold&,"계산서발행, 법인결산, 예산관리, 전표입력, 채권관리",경기 용인시 수지구 외,신입 · 경력 · 정규직,고졸↑,면접 후 협의,오늘마감,9일 전 등록,9,알수없음
현대위아(주),대기업,현대위아㈜ 총무 계약직 채용 (식당/어린이집/렌탈기기),https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54146102,"사무직, 서무, 총무, 문서작성, 비품관리",경남 창원시 성산구 외,신입 · 경력 · 계약직,"대학(2,3년)↑",면접 후 협의,D-2,9일 전 등록,9,11
(주)숏뜨,일반기업,[숏뜨] 2026년도 상반기 신입/경력 대규모 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54145954&adsCategoryItem=effect_bold&,"연예매니저, 영상디자이너, 인플루언서, 작가, 촬영감독",서울 강남구,신입 · 경력 · 정규직,"대학(2,3년)↑",면접 후 협의,~07.12(일),9일 전 등록,9,30
아이엠티,일반기업,HD현대그룹 협력 업체 R&D 설계 연구원 하반기 채용,https://www.saramin.co.kr/zf_user/jobs/relay/view?view_type=public-recruit&rec_idx=54145801,"연구원, R&D, R&D기획, 기술연구, 학술연구",인천 동구 외,신입 · 정규직,"대학(2,3년)↑",면접 후 협의,~07.03(금),9일 전 등록,9,21
